FID,IDtramMucN,tenTram,gio,ngay,toaDoX,toaDoY,mucNuoc,doCaoDinhT,doCaoChanT,baoDongI,baoDongII,baoDongIII,maXa,maHuyen,ghiChu,kinhDo,viDo,day,month,year
8760,MN8761,Phú An, ,2020-02-26,0,0,0,1.32,-1.29,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,2,2020
8761,MN8762,Phú An, ,2020-02-27,0,0,0,1.35,-1.1,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,2,2020
8762,MN8763,Phú An, ,2020-02-28,0,0,0,1.27,-1,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,2,2020
8763,MN8764,Phú An, ,2020-02-29,0,0,0,1.15,-0.93,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,2,2020
8764,MN8765,Phú An, ,2020-03-01,0,0,0,1.11,-0.93,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,3,2020
8765,MN8766,Phú An, ,2020-03-02,0,0,0,1.11,-0.93,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,3,2020
8766,MN8767,Phú An, ,2020-03-03,0,0,0,1.02,-0.97,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,3,2020
8767,MN8768,Phú An, ,2020-03-04,0,0,0,0.69,-1.06,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,3,2020
8768,MN8769,Phú An, ,2020-03-05,0,0,0,0.9,-1.34,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,3,2020
8769,MN8770,Phú An, ,2020-03-06,0,0,0,1.03,-1.45,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,3,2020
8770,MN8771,Phú An, ,2020-03-07,0,0,0,1.18,-1.67,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,3,2020
8771,MN8772,Phú An, ,2020-03-08,0,0,0,1.18,-1.79,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,3,2020
8772,MN8773,Phú An, ,2020-03-09,0,0,0,1.28,-1.76,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,3,2020
8773,MN8774,Phú An, ,2020-03-10,0,0,0,1.38,-1.68,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,3,2020
8774,MN8775,Phú An, ,2020-03-11,0,0,0,1.43,-1.55,1,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,11,3,2020
8775,MN8776,Phú An, ,2020-03-12,0,0,0,1.46,-1.32,1,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,12,3,2020
8776,MN8777,Phú An, ,2020-03-13,0,0,0,1.42,-1.15,1,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,13,3,2020
8777,MN8778,Phú An, ,2020-03-14,0,0,0,1.28,-1.32,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,14,3,2020
8778,MN8779,Phú An, ,2020-03-15,0,0,0,1.32,-1.41,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,15,3,2020
8779,MN8780,Phú An, ,2020-03-16,0,0,0,1.14,-1.24,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,16,3,2020
8780,MN8781,Phú An, ,2020-03-17,0,0,0,0.83,-1.34,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,17,3,2020
8781,MN8782,Phú An, ,2020-03-18,0,0,0,0.97,-1.4,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,18,3,2020
8782,MN8783,Phú An, ,2020-03-19,0,0,0,1.05,-1.5,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,19,3,2020
8783,MN8784,Phú An, ,2020-03-20,0,0,0,1.06,-1.55,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,20,3,2020
8784,MN8785,Phú An, ,2020-03-21,0,0,0,1.11,-1.57,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,21,3,2020
8785,MN8786,Phú An, ,2020-03-22,0,0,0,1.11,-1.54,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,22,3,2020
8786,MN8787,Phú An, ,2020-03-23,0,0,0,1.07,-1.57,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,23,3,2020
8787,MN8788,Phú An, ,2020-03-24,0,0,0,1.1,-1.49,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,24,3,2020
8788,MN8789,Phú An, ,2020-03-25,0,0,0,1.19,-1.27,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,25,3,2020
8789,MN8790,Phú An, ,2020-03-26,0,0,0,1.19,-1.18,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,3,2020
8790,MN8791,Phú An, ,2020-03-27,0,0,0,1.12,-1.16,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,3,2020
8791,MN8792,Phú An, ,2020-03-28,0,0,0,1.12,-1.3,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,3,2020
8792,MN8793,Phú An, ,2020-03-29,0,0,0,1.09,-1.41,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,3,2020
8793,MN8794,Phú An, ,2020-03-30,0,0,0,0.99,-1.45,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,30,3,2020
8794,MN8795,Phú An, ,2020-03-31,0,0,0,0.89,-1.55,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,31,3,2020
8795,MN8796,Phú An, ,2020-04-01,0,0,0,0.73,-1.49,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,4,2020
8796,MN8797,Phú An, ,2020-04-02,0,0,0,0.79,-1.46,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,4,2020
8797,MN8798,Phú An, ,2020-04-03,0,0,0,1.1,-1.44,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,4,2020
8798,MN8799,Phú An, ,2020-04-04,0,0,0,1.17,-1.53,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,4,2020
8799,MN8800,Phú An, ,2020-04-05,0,0,0,1.24,-1.49,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,4,2020
8800,MN8801,Phú An, ,2020-04-06,0,0,0,1.29,-1.49,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,4,2020
8801,MN8802,Phú An, ,2020-04-07,0,0,0,1.33,-1.41,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,4,2020
8802,MN8803,Phú An, ,2020-04-08,0,0,0,1.37,-1.32,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,4,2020
8803,MN8804,Phú An, ,2020-04-09,0,0,0,1.48,-1.06,1,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,4,2020
8804,MN8805,Phú An, ,2020-04-10,0,0,0,1.5,-1.19,0,1,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,4,2020
8805,MN8806,Phú An, ,2020-04-11,0,0,0,1.43,-1.34,1,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,11,4,2020
8806,MN8807,Phú An, ,2020-04-12,0,0,0,1.34,-1.51,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,12,4,2020
8807,MN8808,Phú An, ,2020-04-13,0,0,0,1.2,-1.57,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,13,4,2020
8808,MN8809,Phú An, ,2020-04-14,0,0,0,1.1,-1.51,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,14,4,2020
8809,MN8810,Phú An, ,2020-04-15,0,0,0,1.09,-1.36,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,15,4,2020
8810,MN8811,Phú An, ,2020-04-16,0,0,0,1.16,-1.29,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,16,4,2020
8811,MN8812,Phú An, ,2020-04-17,0,0,0,1.14,-1.29,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,17,4,2020
8812,MN8813,Phú An, ,2020-04-18,0,0,0,1.11,-1.37,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,18,4,2020
8813,MN8814,Phú An, ,2020-04-19,0,0,0,1.13,-1.28,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,19,4,2020
8814,MN8815,Phú An, ,2020-04-20,0,0,0,1.1,-1.27,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,20,4,2020
8815,MN8816,Phú An, ,2020-04-21,0,0,0,1.11,-1.17,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,21,4,2020
8816,MN8817,Phú An, ,2020-04-22,0,0,0,1.12,-1.11,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,22,4,2020
8817,MN8818,Phú An, ,2020-04-23,0,0,0,1.21,-1.21,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,23,4,2020
8818,MN8819,Phú An, ,2020-04-24,0,0,0,1.27,-0.73,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,24,4,2020
8819,MN8820,Phú An, ,2020-04-25,0,0,0,1.33,-1.29,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,25,4,2020
8820,MN8821,Phú An, ,2020-04-26,0,0,0,1.39,-1.27,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,4,2020
8821,MN8822,Phú An, ,2020-04-27,0,0,0,1.37,-1.26,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,4,2020
8822,MN8823,Phú An, ,2020-04-28,0,0,0,1.36,-1.21,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,4,2020
8823,MN8824,Phú An, ,2020-04-29,0,0,0,1.2,-1.17,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,4,2020
8824,MN8825,Phú An, ,2020-04-30,0,0,0,1.13,-1.29,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,30,4,2020
8825,MN8826,Phú An, ,2020-05-01,0,0,0,1.11,-1.34,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,5,2020
8826,MN8827,Phú An, ,2020-05-02,0,0,0,1.15,-1.39,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,5,2020
8827,MN8828,Phú An, ,2020-05-03,0,0,0,1.21,-1.44,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,5,2020
8828,MN8829,Phú An, ,2020-05-04,0,0,0,1.19,-1.44,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,5,2020
8829,MN8830,Phú An, ,2020-05-05,0,0,0,1.25,-1.35,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,5,2020
8830,MN8831,Phú An, ,2020-05-06,0,0,0,1.31,-1.31,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,5,2020
8831,MN8832,Phú An, ,2020-05-07,0,0,0,1.33,-1.58,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,5,2020
8832,MN8833,Phú An, ,2020-05-08,0,0,0,1.33,-0.84,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,5,2020
8833,MN8834,Phú An, ,2020-05-09,0,0,0,1.29,-1.75,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,5,2020
8834,MN8835,Phú An, ,2020-05-10,0,0,0,1.27,-1.9,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,5,2020
8835,MN8836,Phú An, ,2020-05-11,0,0,0,1.15,-1.92,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,11,5,2020
8836,MN8837,Phú An, ,2020-05-12,0,0,0,1.07,-1.97,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,12,5,2020
8837,MN8838,Phú An, ,2020-05-13,0,0,0,1.01,-1.86,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,13,5,2020
8838,MN8839,Phú An, ,2020-05-14,0,0,0,1.02,-1.81,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,14,5,2020
8839,MN8840,Phú An, ,2020-05-15,0,0,0,1.07,-1.56,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,15,5,2020
8840,MN8841,Phú An, ,2020-05-16,0,0,0,1.05,-1.41,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,16,5,2020
8841,MN8842,Phú An, ,2020-05-17,0,0,0,1.07,-1.24,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,17,5,2020
8842,MN8843,Phú An, ,2020-05-18,0,0,0,1.09,-1.18,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,18,5,2020
8843,MN8844,Phú An, ,2020-05-19,0,0,0,1.08,-1.13,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,19,5,2020
8844,MN8845,Phú An, ,2020-05-20,0,0,0,1.13,-1.4,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,20,5,2020
8845,MN8846,Phú An, ,2020-05-21,0,0,0,1.12,-1.51,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,21,5,2020
8846,MN8847,Phú An, ,2020-05-22,0,0,0,1.11,-1.7,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,22,5,2020
8847,MN8848,Phú An, ,2020-05-23,0,0,0,1.09,-1.95,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,23,5,2020
8848,MN8849,Phú An, ,2020-05-24,0,0,0,1.04,-0.45,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,24,5,2020
8849,MN8850,Phú An, ,2020-05-25,0,0,0,1.1,-2.05,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,25,5,2020
8850,MN8851,Phú An, ,2020-05-26,0,0,0,1.05,-2.06,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,5,2020
8851,MN8852,Phú An, ,2020-05-27,0,0,0,1,-2.09,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,5,2020
8852,MN8853,Phú An, ,2020-05-28,0,0,0,1.01,-2.08,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,5,2020
8853,MN8854,Phú An, ,2020-05-29,0,0,0,1.07,-2.01,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,5,2020
8854,MN8855,Phú An, ,2020-05-30,0,0,0,1.06,-1.91,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,30,5,2020
8855,MN8856,Phú An, ,2020-05-31,0,0,0,1.13,-1.73,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,31,5,2020
8856,MN8857,Phú An, ,2020-06-01,0,0,0,1.16,-1.63,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,6,2020
8857,MN8858,Phú An, ,2020-06-02,0,0,0,1.2,-1.39,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,6,2020
8858,MN8859,Phú An, ,2020-06-03,0,0,0,1.29,-1.47,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,6,2020
8859,MN8860,Phú An, ,2020-06-04,0,0,0,1.35,-1.7,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,6,2020
8860,MN8861,Phú An, ,2020-06-05,0,0,0,1.31,-1.95,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,6,2020
8861,MN8862,Phú An, ,2020-06-06,0,0,0,1.26,-2.13,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,6,2020
8862,MN8863,Phú An, ,2020-06-07,0,0,0,1.22,-0.27,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,6,2020
8863,MN8864,Phú An, ,2020-06-08,0,0,0,1.17,-2.17,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,6,2020
8864,MN8865,Phú An, ,2020-06-09,0,0,0,1.12,-2.2,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,6,2020
8865,MN8866,Phú An, ,2020-06-10,0,0,0,1.09,-2.15,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,6,2020
8866,MN8867,Phú An, ,2020-06-11,0,0,0,1,-2.18,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,11,6,2020
8867,MN8868,Phú An, ,2020-06-12,0,0,0,1.01,-1.97,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,12,6,2020
8868,MN8869,Phú An, ,2020-06-13,0,0,0,1.07,-1.76,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,13,6,2020
8869,MN8870,Phú An, ,2020-06-14,0,0,0,1,-1.42,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,14,6,2020
8870,MN8871,Phú An, ,2020-06-15,0,0,0,0.99,-1.1,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,15,6,2020
8871,MN8872,Phú An, ,2020-06-16,0,0,0,1.04,-1.01,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,16,6,2020
8872,MN8873,Phú An, ,2020-06-17,0,0,0,1.04,-1.35,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,17,6,2020
8873,MN8874,Phú An, ,2020-06-18,0,0,0,1,-1.62,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,18,6,2020
8874,MN8875,Phú An, ,2020-06-19,0,0,0,0.95,-1.84,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,19,6,2020
8875,MN8876,Phú An, ,2020-06-20,0,0,0,1.02,-1.91,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,20,6,2020
8876,MN8877,Phú An, ,2020-06-21,0,0,0,1,-2.12,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,21,6,2020
8877,MN8878,Phú An, ,2020-06-22,0,0,0,1.09,-0.06,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,22,6,2020
8878,MN8879,Phú An, ,2020-06-23,0,0,0,1.14,-2.11,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,23,6,2020
8879,MN8880,Phú An, ,2020-06-24,0,0,0,1.14,-2.15,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,24,6,2020
8880,MN8881,Phú An, ,2020-06-25,0,0,0,1.07,-2.14,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,25,6,2020
8881,MN8882,Phú An, ,2020-06-26,0,0,0,1.03,-2.13,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,26,6,2020
8882,MN8883,Phú An, ,2020-06-27,0,0,0,1.07,-2.11,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,27,6,2020
8883,MN8884,Phú An, ,2020-06-28,0,0,0,1.11,-1.92,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,28,6,2020
8884,MN8885,Phú An, ,2020-06-29,0,0,0,1.15,-1.78,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,29,6,2020
8885,MN8886,Phú An, ,2020-06-30,0,0,0,1.16,-1.42,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,30,6,2020
8886,MN8887,Phú An, ,2020-07-01,0,0,0,1.12,-1.62,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,1,7,2020
8887,MN8888,Phú An, ,2020-07-02,0,0,0,1.13,-1.83,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,2,7,2020
8888,MN8889,Phú An, ,2020-07-03,0,0,0,1.08,-2.05,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,3,7,2020
8889,MN8890,Phú An, ,2020-07-04,0,0,0,1.05,-2.19,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,4,7,2020
8890,MN8891,Phú An, ,2020-07-05,0,0,0,1.11,-2.21,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,5,7,2020
8891,MN8892,Phú An, ,2020-07-06,0,0,0,1.18,0.16,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,6,7,2020
8892,MN8893,Phú An, ,2020-07-07,0,0,0,1.19,-2.16,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,7,7,2020
8893,MN8894,Phú An, ,2020-07-08,0,0,0,1.09,-2.15,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,8,7,2020
8894,MN8895,Phú An, ,2020-07-09,0,0,0,1.06,-2.11,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,9,7,2020
8895,MN8896,Phú An, ,2020-07-10,0,0,0,1.03,-1.96,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,10,7,2020
8896,MN8897,Phú An, ,2020-07-11,0,0,0,1.01,-1.9,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,11,7,2020
8897,MN8898,Phú An, ,2020-07-12,0,0,0,0.97,-1.67,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,12,7,2020
8898,MN8899,Phú An, ,2020-07-13,0,0,0,0.96,-1.37,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,13,7,2020
8899,MN8900,Phú An, ,2020-07-14,0,0,0,0.81,-1.03,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,14,7,2020
8900,MN8901,Phú An, ,2020-07-15,0,0,0,0.97,-1.21,0,0,0,26740,760,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7077778,10.77861111,15,7,2020
